date,lat,lon,rainfall
2003-11-15,19.125,72.625,
2003-11-15,19.125,72.875,0.0
2003-11-15,19.375,72.625,
2003-11-15,19.375,72.875,0.0
2003-11-16,19.125,72.625,
2003-11-16,19.125,72.875,0.0
2003-11-16,19.375,72.625,
2003-11-16,19.375,72.875,0.0
2003-11-17,19.125,72.625,
2003-11-17,19.125,72.875,0.0
2003-11-17,19.375,72.625,
2003-11-17,19.375,72.875,0.0
2003-11-18,19.125,72.625,
2003-11-18,19.125,72.875,0.0
2003-11-18,19.375,72.625,
2003-11-18,19.375,72.875,0.0
2003-11-19,19.125,72.625,
2003-11-19,19.125,72.875,0.0
2003-11-19,19.375,72.625,
2003-11-19,19.375,72.875,0.0
2003-11-20,19.125,72.625,
2003-11-20,19.125,72.875,0.0
2003-11-20,19.375,72.625,
2003-11-20,19.375,72.875,0.0
2003-11-21,19.125,72.625,
2003-11-21,19.125,72.875,0.0
2003-11-21,19.375,72.625,
2003-11-21,19.375,72.875,0.0
2003-11-22,19.125,72.625,
2003-11-22,19.125,72.875,0.0
2003-11-22,19.375,72.625,
2003-11-22,19.375,72.875,0.0
2003-11-23,19.125,72.625,
2003-11-23,19.125,72.875,0.0
2003-11-23,19.375,72.625,
2003-11-23,19.375,72.875,0.0
2003-11-24,19.125,72.625,
2003-11-24,19.125,72.875,0.0
2003-11-24,19.375,72.625,
2003-11-24,19.375,72.875,0.0
2003-11-25,19.125,72.625,
2003-11-25,19.125,72.875,0.0
2003-11-25,19.375,72.625,
2003-11-25,19.375,72.875,0.0
2003-11-26,19.125,72.625,
2003-11-26,19.125,72.875,0.0
2003-11-26,19.375,72.625,
2003-11-26,19.375,72.875,0.0
2003-11-27,19.125,72.625,
2003-11-27,19.125,72.875,0.0
2003-11-27,19.375,72.625,
2003-11-27,19.375,72.875,0.0
2003-11-28,19.125,72.625,
2003-11-28,19.125,72.875,0.0
2003-11-28,19.375,72.625,
2003-11-28,19.375,72.875,0.0
2003-11-29,19.125,72.625,
2003-11-29,19.125,72.875,0.0
2003-11-29,19.375,72.625,
2003-11-29,19.375,72.875,0.0
2003-11-30,19.125,72.625,
2003-11-30,19.125,72.875,0.0
2003-11-30,19.375,72.625,
2003-11-30,19.375,72.875,0.0
2003-12-01,19.125,72.625,
2003-12-01,19.125,72.875,0.0
2003-12-01,19.375,72.625,
2003-12-01,19.375,72.875,0.0
2003-12-02,19.125,72.625,
2003-12-02,19.125,72.875,0.0
2003-12-02,19.375,72.625,
2003-12-02,19.375,72.875,0.0
2003-12-03,19.125,72.625,
2003-12-03,19.125,72.875,0.0
2003-12-03,19.375,72.625,
2003-12-03,19.375,72.875,0.0
2003-12-04,19.125,72.625,
2003-12-04,19.125,72.875,0.0
2003-12-04,19.375,72.625,
2003-12-04,19.375,72.875,0.0
2003-12-05,19.125,72.625,
2003-12-05,19.125,72.875,0.0
2003-12-05,19.375,72.625,
2003-12-05,19.375,72.875,0.0
2003-12-06,19.125,72.625,
2003-12-06,19.125,72.875,0.0
2003-12-06,19.375,72.625,
2003-12-06,19.375,72.875,0.0
2003-12-07,19.125,72.625,
2003-12-07,19.125,72.875,0.0
2003-12-07,19.375,72.625,
2003-12-07,19.375,72.875,0.0
2003-12-08,19.125,72.625,
2003-12-08,19.125,72.875,0.0
2003-12-08,19.375,72.625,
2003-12-08,19.375,72.875,0.0
2003-12-09,19.125,72.625,
2003-12-09,19.125,72.875,0.0
2003-12-09,19.375,72.625,
2003-12-09,19.375,72.875,0.0
2003-12-10,19.125,72.625,
2003-12-10,19.125,72.875,0.0
2003-12-10,19.375,72.625,
2003-12-10,19.375,72.875,0.0
2003-12-11,19.125,72.625,
2003-12-11,19.125,72.875,0.0
2003-12-11,19.375,72.625,
2003-12-11,19.375,72.875,0.0
2003-12-12,19.125,72.625,
2003-12-12,19.125,72.875,0.0
2003-12-12,19.375,72.625,
2003-12-12,19.375,72.875,0.0
2003-12-13,19.125,72.625,
2003-12-13,19.125,72.875,0.0
2003-12-13,19.375,72.625,
2003-12-13,19.375,72.875,0.0
2003-12-14,19.125,72.625,
2003-12-14,19.125,72.875,0.0
2003-12-14,19.375,72.625,
2003-12-14,19.375,72.875,0.0
2003-12-15,19.125,72.625,
2003-12-15,19.125,72.875,0.0
2003-12-15,19.375,72.625,
2003-12-15,19.375,72.875,0.0
2003-12-16,19.125,72.625,
2003-12-16,19.125,72.875,0.0
2003-12-16,19.375,72.625,
2003-12-16,19.375,72.875,0.0
2003-12-17,19.125,72.625,
2003-12-17,19.125,72.875,0.0
2003-12-17,19.375,72.625,
2003-12-17,19.375,72.875,0.0
2003-12-18,19.125,72.625,
2003-12-18,19.125,72.875,0.0
2003-12-18,19.375,72.625,
2003-12-18,19.375,72.875,0.0
2003-12-19,19.125,72.625,
2003-12-19,19.125,72.875,0.0
